Dataset,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form
northeuralex,northeuralex-hrv,Croatian,croa1245,45.20,16.83,Indo-European,SMOOTH,northeuralex-hrv-493_smooth-1,gladak,ɡlâdak
northeuralex,northeuralex-slv,Slovene,slov1268,46.25,14.78,Indo-European,SMOOTH,northeuralex-slv-493_smooth-1,gládek,ɡla˨ːdɛk
northeuralex,northeuralex-slk,Slovak,slov1269,48.55,18.78,Indo-European,SMOOTH,northeuralex-slk-493_smooth-1,hladký,ɦɫatkiː
northeuralex,northeuralex-ces,Czech,czec1258,49.87,15.10,Indo-European,SMOOTH,northeuralex-ces-493_smooth-1,hladký,ɦlatkiː
northeuralex,northeuralex-pol,Polish,poli1260,51.84,18.63,Indo-European,SMOOTH,northeuralex-pol-493_smooth-1,gładki,ɡwatki
northeuralex,northeuralex-ukr,Ukrainian,ukra1253,50.25,28.65,Indo-European,SMOOTH,northeuralex-ukr-493_smooth-1,рівний,rʲiwnɪj
northeuralex,northeuralex-ukr,Ukrainian,ukra1253,50.25,28.65,Indo-European,SMOOTH,northeuralex-ukr-493_smooth-2,гладенький,ɦlɑdɛnʲkɪj
northeuralex,northeuralex-bel,Belarusian,bela1254,53.23,25.60,Indo-European,SMOOTH,northeuralex-bel-493_smooth-1,гладкі,ɣladki
northeuralex,northeuralex-rus,Russian,russ1263,57.60,39.80,Indo-European,SMOOTH,northeuralex-rus-493_smooth-1,гладкий,ɡɫaˑdkij
northeuralex,northeuralex-lit,Lithuanian,lith1251,55.14,23.96,Indo-European,SMOOTH,northeuralex-lit-493_smooth-1,slidus,slʲɪdʊ̂s
northeuralex,northeuralex-lav,Latvian,latv1249,56.83,24.31,Indo-European,SMOOTH,northeuralex-lav-493_smooth-1,gluds,ɡluts
northeuralex,northeuralex-lav,Latvian,latv1249,56.83,24.31,Indo-European,SMOOTH,northeuralex-lav-493_smooth-2,slidens,zlidæns
northeuralex,northeuralex-isl,Icelandic,icel1247,63.48,-19.02,Indo-European,SMOOTH,northeuralex-isl-493_smooth-1,háll,hɑutl̥
northeuralex,northeuralex-isl,Icelandic,icel1247,63.48,-19.02,Indo-European,SMOOTH,northeuralex-isl-493_smooth-2,sléttur,sljɛhtʏr̥
northeuralex,northeuralex-nor,Norwegian (Bokmål),norw1258,59.92,10.71,Indo-European,SMOOTH,northeuralex-nor-493_smooth-1,glatt,ɡlɑt
northeuralex,northeuralex-swe,Swedish,swed1254,59.80,17.39,Indo-European,SMOOTH,northeuralex-swe-493_smooth-1,glatt,ɡlatː
northeuralex,northeuralex-dan,Danish,dani1285,55.60,12.50,Indo-European,SMOOTH,northeuralex-dan-493_smooth-1,glat,ɡlad
northeuralex,northeuralex-deu,German,stan1295,52.27,10.50,Indo-European,SMOOTH,northeuralex-deu-493_smooth-1,glatt,ɡlat
northeuralex,northeuralex-nld,Dutch,dutc1256,52.00,5.00,Indo-European,SMOOTH,northeuralex-nld-493_smooth-1,glad,ɣlɑt
northeuralex,northeuralex-eng,English,stan1293,53.00,-1.00,Indo-European,SMOOTH,northeuralex-eng-493_smooth-1,smooth,smuːð
northeuralex,northeuralex-gle,Irish,iris1253,53.22,-7.62,Indo-European,SMOOTH,northeuralex-gle-493_smooth-1,mín,mʲiːnʲ
northeuralex,northeuralex-gle,Irish,iris1253,53.22,-7.62,Indo-European,SMOOTH,northeuralex-gle-493_smooth-2,sleamhain,ʃlʲaʊnʲ
northeuralex,northeuralex-cym,Welsh,wels1247,52.00,-4.00,Indo-European,SMOOTH,northeuralex-cym-493_smooth-1,llyfn,ɬɪvn
northeuralex,northeuralex-bre,Breton,bret1244,48.25,-3.79,Indo-European,SMOOTH,northeuralex-bre-493_smooth-1,lintr,lint
northeuralex,northeuralex-bre,Breton,bret1244,48.25,-3.79,Indo-European,SMOOTH,northeuralex-bre-493_smooth-2,levn,lɛvn
northeuralex,northeuralex-lat,Latin,lati1261,41.90,12.45,Indo-European,SMOOTH,northeuralex-lat-493_smooth-1,levis,ɫeːwɪs
northeuralex,northeuralex-fra,French,stan1290,48.00,2.00,Indo-European,SMOOTH,northeuralex-fra-493_smooth-1,poli,pɔˈli
northeuralex,northeuralex-fra,French,stan1290,48.00,2.00,Indo-European,SMOOTH,northeuralex-fra-493_smooth-2,lisse,lis
northeuralex,northeuralex-cat,Catalan,stan1289,41.45,1.57,Indo-European,SMOOTH,northeuralex-cat-493_smooth-1,llis,ʎis
northeuralex,northeuralex-spa,Spanish,stan1288,42.25,-3.70,Indo-European,SMOOTH,northeuralex-spa-493_smooth-1,liso,liso
northeuralex,northeuralex-por,Portuguese,port1283,39.91,-8.10,Indo-European,SMOOTH,northeuralex-por-493_smooth-1,liso,liʃu
northeuralex,northeuralex-ita,Italian,ital1282,43.05,12.65,Indo-European,SMOOTH,northeuralex-ita-493_smooth-1,liscio,liʃːo
northeuralex,northeuralex-ron,Romanian,roma1327,46.39,24.23,Indo-European,SMOOTH,northeuralex-ron-493_smooth-1,lins,lins
northeuralex,northeuralex-tur,Turkish,nucl1301,39.87,32.87,Turkic,SMOOTH,northeuralex-tur-493_smooth-1,düz,dyz
northeuralex,northeuralex-azj,North Azerbaijani,nort2697,40.40,49.60,Turkic,SMOOTH,northeuralex-azj-493_smooth-1,hamar,hɑmɑr
northeuralex,northeuralex-uzn,Northern Uzbek,nort2690,39.65,67.00,Turkic,SMOOTH,northeuralex-uzn-493_smooth-1,tekis,tɛkis
northeuralex,northeuralex-kaz,Kazakh,kaza1248,49.80,73.15,Turkic,SMOOTH,northeuralex-kaz-493_smooth-1,типыл,tɪjpəl
northeuralex,northeuralex-bak,Bashkir,bash1264,53.60,56.56,Turkic,SMOOTH,northeuralex-bak-493_smooth-1,шыма,ʃɯma
northeuralex,northeuralex-tat,Tatar,tata1255,55.00,50.00,Turkic,SMOOTH,northeuralex-tat-493_smooth-1,шома,ʃoma
northeuralex,northeuralex-chv,Chuvash,chuv1255,55.49,47.16,Turkic,SMOOTH,northeuralex-chv-493_smooth-1,такӑр,ˈtakər
northeuralex,northeuralex-sah,Sakha,yaku1245,62.00,130.00,Turkic,SMOOTH,northeuralex-sah-493_smooth-1,кылааккай,kɯlaːkːaj
northeuralex,northeuralex-khk,Khalkha Mongolian,halh1238,48.32,106.29,Mongolic,SMOOTH,northeuralex-khk-493_smooth-1,цагаан,t͡sʰaɢaŋ
northeuralex,northeuralex-xal,Kalmyk,kalm1243,46.57,45.32,Mongolic,SMOOTH,northeuralex-xal-493_smooth-1,тегш,tʰeɡʃɛ
northeuralex,northeuralex-xal,Kalmyk,kalm1243,46.57,45.32,Mongolic,SMOOTH,northeuralex-xal-493_smooth-2,тиньгр,tʰiɲɡɛr
northeuralex,northeuralex-bua,Buryat,buri1258,51.83,107.60,Mongolic,SMOOTH,northeuralex-bua-493_smooth-1,мэлигэр,mɛliɡɛr
northeuralex,northeuralex-bua,Buryat,buri1258,51.83,107.60,Mongolic,SMOOTH,northeuralex-bua-493_smooth-2,мэлшэгэр,mɛlʃɛɡɛr
northeuralex,northeuralex-evn,Evenki,even1259,65.75,105.30,Tungusic,SMOOTH,northeuralex-evn-493_smooth-1,наптама,naptama
northeuralex,northeuralex-evn,Evenki,even1259,65.75,105.30,Tungusic,SMOOTH,northeuralex-evn-493_smooth-2,наптака̄н,naptakaːn
northeuralex,northeuralex-mnc,Manchu,manc1252,47.31,126.56,Tungusic,SMOOTH,northeuralex-mnc-493_smooth-1,nilukan,nilukʰan
northeuralex,northeuralex-gld,Nanai,nana1257,48.43,134.80,Tungusic,SMOOTH,northeuralex-gld-493_smooth-1,нэе̄н,nəjə̃ːn
northeuralex,northeuralex-gld,Nanai,nana1257,48.43,134.80,Tungusic,SMOOTH,northeuralex-gld-493_smooth-2,билдо-билдо бӣ,bi̟ldɔ-bi̟ldɔ_biː
northeuralex,northeuralex-ket,Ket,kett1243,63.76,87.55,Yeniseian,SMOOTH,northeuralex-ket-493_smooth-1,уульсь,ʊːʎɕ
northeuralex,northeuralex-ykg,Northern Yukaghir,nort2745,69.00,155.00,Yukaghir,SMOOTH,northeuralex-ykg-493_smooth-1,мойиэм,mojeːm
northeuralex,northeuralex-yux,Southern Yukaghir,sout2750,65.75,150.83,Yukaghir,SMOOTH,northeuralex-yux-493_smooth-1,ńiďilō-,ɲid͡ʒiloː
northeuralex,northeuralex-yux,Southern Yukaghir,sout2750,65.75,150.83,Yukaghir,SMOOTH,northeuralex-yux-493_smooth-2,olġinmē-,olχinmeː
northeuralex,northeuralex-itl,Itelmen,itel1242,56.78,156.91,Chukotko-Kamchatkan,SMOOTH,northeuralex-itl-493_smooth-1,иӆҳлаҳ,iɬχlaχ
northeuralex,northeuralex-ckt,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,SMOOTH,northeuralex-ckt-493_smooth-1,ныпылгытрык’эн,nəpəɬɣətɹəqen
northeuralex,northeuralex-ain,Hokkaido Ainu,ainu1240,43.63,142.46,Ainu,SMOOTH,northeuralex-ain-493_smooth-1,rarak,ɾaɾak
northeuralex,northeuralex-kor,Korean,kore1280,37.50,128.00,Koreanic,SMOOTH,northeuralex-kor-493_smooth-1,반들반들한,pandɯlbandɯlɦan
northeuralex,northeuralex-jpn,Japanese,nucl1643,35.00,135.00,Japonic,SMOOTH,northeuralex-jpn-493_smooth-1,滑らかな,näme̞ɾäkänä
northeuralex,northeuralex-ale,Aleut,aleu1260,52.12,-174.29,Eskimo-Aleut,SMOOTH,northeuralex-ale-493_smooth-1,atxax-six,atxaxsix
northeuralex,northeuralex-ess,Central Siberian Yupik,cent2128,63.43,-170.27,Eskimo-Aleut,SMOOTH,northeuralex-ess-493_smooth-1,матыгныӄыхнаӄ,matɨɡnɨqɨxnaq
northeuralex,northeuralex-kal,Kalaallisut,kala1399,69.38,-52.86,Eskimo-Aleut,SMOOTH,northeuralex-kal-493_smooth-1,quasak,quasak
northeuralex,northeuralex-kan,Kannada,nucl1305,13.59,76.12,Dravidian,SMOOTH,northeuralex-kan-493_smooth-1,ನಯ,n̪əja
northeuralex,northeuralex-mal,Malayalam,mala1464,9.59,76.77,Dravidian,SMOOTH,northeuralex-mal-493_smooth-1,മിനുസമുള്ള,min̪usamuɭːa
northeuralex,northeuralex-tam,Tamil,tami1289,10.52,78.83,Dravidian,SMOOTH,northeuralex-tam-493_smooth-1,வழுவழுப்பான,ʋʌɻuʋʌɻupːɑːnʌ
northeuralex,northeuralex-tel,Telugu,telu1262,16.45,78.70,Dravidian,SMOOTH,northeuralex-tel-493_smooth-1,నున్నని,n̪un̪ːʌn̪i
northeuralex,northeuralex-bsk,Burushaski,buru1296,36.22,74.82,Burushaski,SMOOTH,northeuralex-bsk-493_smooth-1,tatáṅ,t̪aˈt̪aṅ
northeuralex,northeuralex-kat,Georgian,nucl1302,41.85,43.79,Kartvelian,SMOOTH,northeuralex-kat-493_smooth-1,გლუ,ɡlu
northeuralex,northeuralex-eus,Basque,basq1248,43.28,-1.32,Basque,SMOOTH,northeuralex-eus-493_smooth-1,leun,lɛun
northeuralex,northeuralex-abk,Abkhaz,abkh1244,43.06,41.16,Abkhaz-Adyge,SMOOTH,northeuralex-abk-493_smooth-1,аимаҩзы,áimɑɥzɨ
northeuralex,northeuralex-ady,Adyghe,adyg1241,44.65,40.00,Abkhaz-Adyge,SMOOTH,northeuralex-ady-493_smooth-1,зэны́бжь,zaˈnəbʑ
northeuralex,northeuralex-ava,Avar,avar1256,41.70,46.56,Nakh-Daghestanian,SMOOTH,northeuralex-ava-493_smooth-1,цӏвакараб,t͡sʼwakarab
northeuralex,northeuralex-ddo,Tsez,dido1241,42.26,45.81,Nakh-Daghestanian,SMOOTH,northeuralex-ddo-493_smooth-1,буйаьси,bujæsi
northeuralex,northeuralex-lbe,Lak,lakk1252,42.13,47.08,Nakh-Daghestanian,SMOOTH,northeuralex-lbe-493_smooth-1,дюрчӏусса,djurt͡ʃʼusːa
northeuralex,northeuralex-lez,Lezgian,lezg1247,41.52,47.90,Nakh-Daghestanian,SMOOTH,northeuralex-lez-493_smooth-1,цӏалцӏам,t͡sʼalt͡sʼam
northeuralex,northeuralex-dar,Dargwa,darg1241,42.43,47.44,Nakh-Daghestanian,SMOOTH,northeuralex-dar-493_smooth-1,гъалагси,ʁalaɡsi
northeuralex,northeuralex-che,Chechen,chec1245,43.50,45.50,Nakh-Daghestanian,SMOOTH,northeuralex-che-493_smooth-1,шера,ʃērə
northeuralex,northeuralex-arb,Standard Arabic,stan1318,27.96,43.85,Afro-Asiatic,SMOOTH,northeuralex-arb-493_smooth-1,ناعم,naːʕim
northeuralex,northeuralex-heb,Modern Hebrew,hebr1245,31.11,35.02,Afro-Asiatic,SMOOTH,northeuralex-heb-493_smooth-1,חלק,χalak
northeuralex,northeuralex-cmn,Mandarin Chinese,mand1415,40.02,116.23,Sino-Tibetan,SMOOTH,northeuralex-cmn-493_smooth-1,光滑,kuɑ˦ŋxuä̌
robinsonap,robinsonap-teiwa,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,SMOOTH,robinsonap-teiwa-268_smooth-1,sordax 'slippery',sordax
robinsonap,robinsonap-abui,Abui,abui1241,-8.31058,124.588,Timor-Alor-Pantar,SMOOTH,robinsonap-abui-268_smooth-1,rula,rula
robinsonap,robinsonap-protoalorpantar,Alor-Pantar,alor1249,None,None,Timor-Alor-Pantar,SMOOTH,robinsonap-protoalorpantar-268_smooth-1,dul- 'slippery',dul- 'slippery'
robinsonap,robinsonap-blagar,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,SMOOTH,robinsonap-blagar-268_smooth-1,dúla ‘slippery’,dúla
robinsonap,robinsonap-kamang,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,SMOOTH,robinsonap-kamang-268_smooth-1,tulaka,tulaka
robinsonap,robinsonap-wersing,Wersing,wers1238,-8.33936,124.932,Timor-Alor-Pantar,SMOOTH,robinsonap-wersing-268_smooth-1,terisi dolok,terisi dolok
robinsonap,robinsonap-kaera,Kaera,kaer1234,-8.3287,124.0177,Timor-Alor-Pantar,SMOOTH,robinsonap-kaera-268_smooth-1,"ibayaran'smooth', iduyo 'slippery'",ibayaran
robinsonap,robinsonap-kaera,Kaera,kaer1234,-8.3287,124.0177,Timor-Alor-Pantar,SMOOTH,robinsonap-kaera-268_smooth-2,"ibayaran'smooth', iduyo 'slippery'",iduyo
robinsonap,robinsonap-westernpantar,Western Pantar,lamm1241,-8.52787,124.057,Timor-Alor-Pantar,SMOOTH,robinsonap-westernpantar-268_smooth-1,duba,duba
robinsonap,robinsonap-kui,Kui,kuii1254,None,None,Timor-Alor-Pantar,SMOOTH,robinsonap-kui-268_smooth-1,dula,dula
robinsonap,robinsonap-adang,Adang,adan1251,-8.18958,124.448,Timor-Alor-Pantar,SMOOTH,robinsonap-adang-268_smooth-1,duluʔ,duluʔ
robinsonap,robinsonap-nedebang,Nedebang,nede1245,-8.28776,124.192,Timor-Alor-Pantar,SMOOTH,robinsonap-nedebang-268_smooth-1,bifi (slippery),bifi
robinsonap,robinsonap-klon,Klon,kelo1247,-8.40688,124.429,Timor-Alor-Pantar,SMOOTH,robinsonap-klon-268_smooth-1,duul,duul
robinsonap,robinsonap-teiwa,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,ROUGH,robinsonap-teiwa-235_rough-1,sakar,sakar
robinsonap,robinsonap-abui,Abui,abui1241,-8.31058,124.588,Timor-Alor-Pantar,ROUGH,robinsonap-abui-235_rough-1,ahoifang,ahoifang
robinsonap,robinsonap-blagar,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,ROUGH,robinsonap-blagar-235_rough-1,koŋkarkoŋkar,koŋkarkoŋkar
robinsonap,robinsonap-kamang,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,ROUGH,robinsonap-kamang-235_rough-1,aooba,aooba
robinsonap,robinsonap-wersing,Wersing,wers1238,-8.33936,124.932,Timor-Alor-Pantar,ROUGH,robinsonap-wersing-235_rough-1,potor,potor
robinsonap,robinsonap-kaera,Kaera,kaer1234,-8.3287,124.0177,Timor-Alor-Pantar,ROUGH,robinsonap-kaera-235_rough-1,sekakir,sekakir
robinsonap,robinsonap-westernpantar,Western Pantar,lamm1241,-8.52787,124.057,Timor-Alor-Pantar,ROUGH,robinsonap-westernpantar-235_rough-1,katáng-katáng,katáng-katáng
robinsonap,robinsonap-kui,Kui,kuii1254,None,None,Timor-Alor-Pantar,ROUGH,robinsonap-kui-235_rough-1,dula nanga,dula nanga
robinsonap,robinsonap-adang,Adang,adan1251,-8.18958,124.448,Timor-Alor-Pantar,ROUGH,robinsonap-adang-235_rough-1,paluhu,paluhu
robinsonap,robinsonap-nedebang,Nedebang,nede1245,-8.28776,124.192,Timor-Alor-Pantar,ROUGH,robinsonap-nedebang-235_rough-1,"aradda (rough, of a person)",aradda
satterthwaitetb,satterthwaitetb-Mandarin,Mandarin,mand1415,40.0209,116.228,Sino-Tibetan,SMOOTH,satterthwaitetb-Mandarin-337_smoothofsurface-1,guang hua12,guang hua12
satterthwaitetb,satterthwaitetb-Hani,Hani,hani1248,22.67753,102.851673333,Sino-Tibetan,SMOOTH,satterthwaitetb-Hani-337_smoothofsurface-1,julluqnei,julluqnei
satterthwaitetb,satterthwaitetb-SichuanYi,Nosu,sich1238,28.1947,102.121,Sino-Tibetan,SMOOTH,satterthwaitetb-SichuanYi-337_smoothofsurface-1,bbaxyuo,bbaxyuo
satterthwaitetb,satterthwaitetb-Nusu,Nusu,nusu1239,26.7292,98.8801,Sino-Tibetan,SMOOTH,satterthwaitetb-Nusu-337_smoothofsurface-1,khja,khja
satterthwaitetb,satterthwaitetb-Naxi,Naxi,naxi1245,27.5,100.0,Sino-Tibetan,SMOOTH,satterthwaitetb-Naxi-337_smoothofsurface-1,ndy jɔ,ndy jɔ
sohartmannchin,sohartmannchin-Daai,Daai,daai1236,20.7347,93.7853,Sino-Tibetan,SMOOTH,sohartmannchin-Daai-213_smooth-1,ɴip,ɴip
sohartmannchin,sohartmannchin-Nyhmoye,Nyhmoye,chin1478,20.0776,94.0506,Sino-Tibetan,SMOOTH,sohartmannchin-Nyhmoye-213_smooth-1,ɴip,ɴip
sohartmannchin,sohartmannchin-Ngmuun,Ngmüün,munc1235,20.289,94.3929,Sino-Tibetan,SMOOTH,sohartmannchin-Ngmuun-213_smooth-1,ɴip,ɴip
sohartmannchin,sohartmannchin-Chinbon,Chinbon,chin1478,20.0776,94.0506,Sino-Tibetan,SMOOTH,sohartmannchin-Chinbon-213_smooth-1,ḁtʰɔⁱ.jot,ḁtʰɔⁱ.jot
sohartmannchin,sohartmannchin-Matu,Matu,ngal1291,23.312,92.83,Sino-Tibetan,SMOOTH,sohartmannchin-Matu-213_smooth-1,xal,xal
sohartmannchin,sohartmannchin-Khumi,Khumi,khum1248,22.87125,92.9894633333,Sino-Tibetan,SMOOTH,sohartmannchin-Khumi-213_smooth-1,pənáⁱ,pənáⁱ
sohartmannchin,sohartmannchin-Wakung,Wakung,mroc1235,19.71,93.995,Sino-Tibetan,SMOOTH,sohartmannchin-Wakung-213_smooth-1,sʰyxœ,sʰyxœ
suntb,suntb-Anong,Anong,nung1282,None,None,Sino-Tibetan,SMOOTH,suntb-Anong-882_smooth-1,sɿn⁵⁵,sɿn⁵⁵
suntb,suntb-BijiangBai,Bai (Bijiang),biji1251,None,None,Sino-Tibetan,SMOOTH,suntb-BijiangBai-882_smooth-1,tsui⁴²lui³³lui³³,tsui⁴²lui³³lui³³
suntb,suntb-DaliBai,Bai (Dali),dali1242,None,None,Sino-Tibetan,SMOOTH,suntb-DaliBai-882_smooth-1,tsue⁴²uɑ⁴²,tsue⁴²uɑ⁴²
suntb,suntb-JianchuanBai,Bai (Jianchuan),jian1239,None,None,Sino-Tibetan,SMOOTH,suntb-JianchuanBai-882_smooth-1,tsui⁴²,tsui⁴²
suntb,suntb-WrittenBurmese,Burmese (Written),nucl1310,None,None,Sino-Tibetan,SMOOTH,suntb-WrittenBurmese-882_smooth-1,khjɔ³,khjɔ³
suntb,suntb-CaiyuanHani,Hani (Caiyuan),biyo1243,None,None,Sino-Tibetan,SMOOTH,suntb-CaiyuanHani-882_smooth-1,nɤ̱³³ka̱³¹,nɤ̱³³ka̱³¹
suntb,suntb-Darang,Darang [Taraon],diga1241,None,None,Sino-Tibetan,SMOOTH,suntb-Darang-882_smooth-1,kɑ³¹me³⁵ɑ³¹,kɑ³¹me³⁵ɑ³¹
suntb,suntb-Trung,Trung [Dulong],drun1238,27.749017,98.691868,Sino-Tibetan,SMOOTH,suntb-Trung-882_smooth-1,klɑt⁵⁵klɑn⁵⁵,klɑt⁵⁵klɑn⁵⁵
suntb,suntb-DanbaErgong,Ergong (Danba),horp1239,None,None,Sino-Tibetan,SMOOTH,suntb-DanbaErgong-882_smooth-1,mbla mbla,mbla_mbla
suntb,suntb-Ersu,Ersu,ersu1241,None,None,Sino-Tibetan,SMOOTH,suntb-Ersu-882_smooth-1,xi⁵⁵xi⁵⁵,xi⁵⁵xi⁵⁵
suntb,suntb-Kaman,Kaman [Miju],miju1243,None,None,Sino-Tibetan,SMOOTH,suntb-Kaman-882_smooth-1,thɑ̆u⁵³,thɑ̆u⁵³
suntb,suntb-Guiqiong,Guiqiong,guiq1238,None,None,Sino-Tibetan,SMOOTH,suntb-Guiqiong-882_smooth-1,ndʑo³³mɑ⁵⁵lɑ⁵⁵,ndʑo³³mɑ⁵⁵lɑ⁵⁵
suntb,suntb-Idu,Idu,idum1241,None,None,Sino-Tibetan,SMOOTH,suntb-Idu-882_smooth-1,thu³¹bɹoŋ³⁵,thu³¹bɹoŋ³⁵
suntb,suntb-Jingpho,Jingpho,kach1280,None,None,Sino-Tibetan,SMOOTH,suntb-Jingpho-882_smooth-1,pʒi̱³³,pʒi̱³³
suntb,suntb-Jinuo,Jinuo,youl1235,None,None,Sino-Tibetan,SMOOTH,suntb-Jinuo-882_smooth-1,kɹa⁵⁵,kɹa⁵⁵
suntb,suntb-BlackLahu,Lahu (Black),naaa1244,None,None,Sino-Tibetan,SMOOTH,suntb-BlackLahu-882_smooth-1,le⁵⁴,le⁵⁴
suntb,suntb-LijiangNaxi,Naxi (Lijiang),lich1241,None,None,Sino-Tibetan,SMOOTH,suntb-LijiangNaxi-882_smooth-1,xo³³lo⁵⁵,xo³³lo⁵⁵
suntb,suntb-Lisu,Lisu,lisu1250,None,None,Sino-Tibetan,SMOOTH,suntb-Lisu-882_smooth-1,ʒɿ³⁵lu³⁵,ʒɿ³⁵lu³⁵
suntb,suntb-Maru,Maru [Langsu],lawn1238,None,None,Sino-Tibetan,SMOOTH,suntb-Maru-882_smooth-1,tʃa̱t⁵⁵,tʃa̱t⁵⁵
suntb,suntb-MotuoTsangla,Tsangla (Motuo),tsha1245,None,None,Sino-Tibetan,SMOOTH,suntb-MotuoTsangla-882_smooth-1,dʑampo,dʑampo
suntb,suntb-MamaTshona,Tshona (Mama),dzal1238,None,None,Sino-Tibetan,SMOOTH,suntb-MamaTshona-882_smooth-1,num⁵⁵tshir⁵⁵,num⁵⁵tshir⁵⁵
suntb,suntb-Muya,Muya [Minyak],muya1239,None,None,Sino-Tibetan,SMOOTH,suntb-Muya-882_smooth-1,na̱⁵⁵na̱⁵⁵,na̱⁵⁵na̱⁵⁵
suntb,suntb-Namuyi,Namuyi,namu1246,None,None,Sino-Tibetan,SMOOTH,suntb-Namuyi-882_smooth-1,ndzɿ⁵⁵ɬɛ³³ʂɛ⁵³,ndzɿ⁵⁵ɬɛ³³ʂɛ⁵³
suntb,suntb-BijiangNusu,Nusu (Bijiang),nusu1239,None,None,Sino-Tibetan,SMOOTH,suntb-BijiangNusu-882_smooth-1,biɑʴ⁵⁵biɑʴ⁵⁵m̩⁵⁵,biɑʴ⁵⁵biɑʴ⁵⁵m̩⁵⁵
suntb,suntb-QinghuaPumi,Pumi (Qinghua),qing1238,None,None,Sino-Tibetan,SMOOTH,suntb-QinghuaPumi-882_smooth-1,pʐɛ̃⁵⁵ti⁵⁵,pʐɛ̃⁵⁵ti⁵⁵
suntb,suntb-TaobaPumi,Pumi (Taoba),taob1238,None,None,Sino-Tibetan,SMOOTH,suntb-TaobaPumi-882_smooth-1,pʐa³⁵la⁵⁵mə⁵³,pʐa³⁵la⁵⁵mə⁵³
suntb,suntb-MawoQiang,Qiang (Mawo),nort2722,None,None,Sino-Tibetan,SMOOTH,suntb-MawoQiang-882_smooth-1,ɬa ɬa,ɬa_ɬa
suntb,suntb-TaopingQiang,Qiang (Taoping),taop1238,None,None,Sino-Tibetan,SMOOTH,suntb-TaopingQiang-882_smooth-1,χdʐɿ³³dʐɿ³¹,χdʐɿ³³dʐɿ³¹
suntb,suntb-MaerkangrGyalrong,rGyalrong,maer1238,28.33,102.42,Sino-Tibetan,SMOOTH,suntb-MaerkangrGyalrong-882_smooth-1,kə wjo,kə_wjo
suntb,suntb-KhamsTibetan,Tibetan (Khams:Dege),kham1282,None,None,Sino-Tibetan,SMOOTH,suntb-KhamsTibetan-882_smooth-1,ʔø¹³si⁵³,ʔø¹³si⁵³
suntb,suntb-Xumi,Xumi,shix1238,None,None,Sino-Tibetan,SMOOTH,suntb-Xumi-882_smooth-1,ɬɛ⁵⁵to³³ji⁵⁵,ɬɛ⁵⁵to³³ji⁵⁵
suntb,suntb-ShuikuiHani,Hani (Shuikui),honi1244,None,None,Sino-Tibetan,SMOOTH,suntb-ShuikuiHani-882_smooth-1,ka³¹,ka³¹
suntb,suntb-RangoonBurmese,Burmese (Spoken Rangoon),mand1476,16.867489,96.191442,Sino-Tibetan,SMOOTH,suntb-RangoonBurmese-882_smooth-1,tɕhɔ⁵⁵,tɕhɔ⁵⁵
suntb,suntb-Sulong,Sulung [Puroik],bugu1245,None,None,Sino-Tibetan,SMOOTH,suntb-Sulong-882_smooth-1,a³³ɣəi³³,a³³ɣəi³³
suntb,suntb-AmdoTibetanBlabrang,Tibetan (Amdo:Bla-brang),None,None,None,Sino-Tibetan,SMOOTH,suntb-AmdoTibetanBlabrang-882_smooth-1,ndʑam po,ndʑam_po
suntb,suntb-LhasaTibetan,Tibetan (Lhasa),utsa1239,None,None,Sino-Tibetan,SMOOTH,suntb-LhasaTibetan-882_smooth-1,tɕam¹⁵po⁵³,tɕam¹⁵po⁵³
suntb,suntb-WrittenTibetan,Tibetan (Written),clas1254,None,None,Sino-Tibetan,SMOOTH,suntb-WrittenTibetan-882_smooth-1,ɦdʑam po,ɦdʑam_po
suntb,suntb-AmdoTibetanZeku,Tibetan (Amdo:Zeku),None,None,None,Sino-Tibetan,SMOOTH,suntb-AmdoTibetanZeku-882_smooth-1,ʔol lu,ʔol_lu
suntb,suntb-Tujia,Tujia,tuji1244,None,None,Sino-Tibetan,SMOOTH,suntb-Tujia-882_smooth-1,xua²¹,xua²¹
suntb,suntb-MileYi,Yi (Mile),axiy1235,27.16,105.61,Sino-Tibetan,SMOOTH,suntb-MileYi-882_smooth-1,ʑi̱³³; ɖi̱³³,ʑi̱³³
suntb,suntb-MileYi,Yi (Mile),axiy1235,27.16,105.61,Sino-Tibetan,SMOOTH,suntb-MileYi-882_smooth-2,ʑi̱³³; ɖi̱³³,ɖi̱³³
suntb,suntb-MojiangYi,Yi (Mojiang),sout2723,24.41,103.43,Sino-Tibetan,SMOOTH,suntb-MojiangYi-882_smooth-1,bo²¹,bo²¹
suntb,suntb-NanhuaYi,Yi (Nanhua),nanh1240,23.43,101.69,Sino-Tibetan,SMOOTH,suntb-NanhuaYi-882_smooth-1,mɛ²¹thɛ⁵⁵,mɛ²¹thɛ⁵⁵
