Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l
Russian,rus,rus,grooved,желобчатый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,1.7,TRUE,trill,FALSE,TRUE
Russian,rus,rus,velvety,бархатистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.3,FALSE,trill,TRUE,FALSE
Russian,rus,rus,coated,покрытый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-2.8,FALSE,trill,TRUE,FALSE
Russian,rus,rus,ribbed,ребристый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.4,TRUE,trill,TRUE,FALSE
Russian,rus,rus,stubbly,пожнивный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,5,TRUE,trill,FALSE,FALSE
Russian,rus,rus,bubbly,пузырчатый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-3.3,FALSE,trill,TRUE,FALSE
Russian,rus,rus,abrasive,абразивный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.3,TRUE,trill,TRUE,FALSE
Russian,rus,rus,bony,костлявый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.5,TRUE,trill,FALSE,TRUE
Russian,rus,rus,slippery,скользкий,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-6.2,FALSE,trill,FALSE,TRUE
Russian,rus,rus,lumpy,комковатый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.9,TRUE,trill,FALSE,FALSE
Russian,rus,rus,jagged,зазубренный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.3,TRUE,trill,TRUE,FALSE
Russian,rus,rus,textured,текстурированный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.8,TRUE,trill,TRUE,FALSE
Russian,rus,rus,polished,полированный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.3,FALSE,trill,TRUE,TRUE
Russian,rus,rus,woolly,шерстистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0,TRUE,trill,TRUE,FALSE
Russian,rus,rus,crumpled,мятый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.1,TRUE,trill,FALSE,FALSE
Russian,rus,rus,sandy,сэнди,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.9,TRUE,trill,FALSE,FALSE
Russian,rus,rus,pebbly,покрытый галькой,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.8,TRUE,trill,TRUE,TRUE
Russian,rus,rus,firm,фирма,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.2,TRUE,trill,TRUE,FALSE
Russian,rus,rus,ceramic,керамический,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-2.5,FALSE,trill,TRUE,FALSE
Russian,rus,rus,gelatinous,студенистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.2,FALSE,trill,FALSE,FALSE
Russian,rus,rus,bald,плешивый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.1,FALSE,trill,FALSE,TRUE
Russian,rus,rus,creamy,сливочный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.8,FALSE,trill,FALSE,TRUE
Russian,rus,rus,chalky,меловой,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-1.1,FALSE,trill,FALSE,TRUE
Russian,rus,rus,varnished,лакированный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-3.7,FALSE,trill,TRUE,TRUE
Russian,rus,rus,etched,травленый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.8,TRUE,trill,TRUE,TRUE
Russian,rus,rus,grimy,чумазый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-1.2,FALSE,trill,FALSE,FALSE
Russian,rus,rus,slimy,слизистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.2,FALSE,trill,FALSE,TRUE
Russian,rus,rus,oily,маслянистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-6.2,FALSE,trill,FALSE,TRUE
Russian,rus,rus,crumbly,рассыпчатый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.2,TRUE,trill,TRUE,FALSE
Russian,rus,rus,papery,бумагообразный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-3.2,FALSE,trill,TRUE,FALSE
Russian,rus,rus,perforated,перфорированный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.4,TRUE,trill,TRUE,FALSE
Russian,rus,rus,scaly,чешуйчатый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,1.9,TRUE,trill,FALSE,FALSE
Russian,rus,rus,dusty,пыльный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-0.8,FALSE,trill,FALSE,TRUE
Russian,rus,rus,cracked,треснувший,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.5,TRUE,trill,TRUE,FALSE
Russian,rus,rus,ragged,оборванный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.3,TRUE,trill,TRUE,FALSE
Russian,rus,rus,crisp,хрустящий,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2,TRUE,trill,TRUE,FALSE
Russian,rus,rus,scrunchy,резинка для волос,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0.6,TRUE,trill,TRUE,TRUE
Russian,rus,rus,fibrous,волокнистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,2.3,TRUE,trill,FALSE,TRUE
Russian,rus,rus,silky,шелковистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-5.9,FALSE,trill,FALSE,TRUE
Russian,rus,rus,bristly,щетинистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.4,TRUE,trill,FALSE,FALSE
Russian,rus,rus,grainy,зернистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,3.9,TRUE,trill,TRUE,FALSE
Russian,rus,rus,rocky,скалистый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,4.8,TRUE,trill,FALSE,TRUE
Russian,rus,rus,barbed,колючий,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,6.3,TRUE,trill,FALSE,TRUE
Russian,rus,rus,hairy,волосатый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,0,TRUE,trill,FALSE,TRUE
Russian,rus,rus,woven,тканый,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-0.2,FALSE,trill,FALSE,FALSE
Russian,rus,rus,feathered,пернатого,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.6,FALSE,trill,TRUE,FALSE
Russian,rus,rus,glassy,стекловидный,yes,Google,56,38,Indo-European,Balto-Slavic,Inner Asia,N-C Asia,-4.3,FALSE,trill,FALSE,TRUE
Sinhala (Sinhalese),sin,sin,coated,ආලේප කර ඇත,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-2.8,FALSE,no trill,TRUE,TRUE
Sinhala (Sinhalese),sin,sin,abrasive,උල්ෙල්ඛ,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,6.3,TRUE,no trill,FALSE,TRUE
Sinhala (Sinhalese),sin,sin,rough,රළු ය,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,6.2,TRUE,no trill,TRUE,TRUE
Sinhala (Sinhalese),sin,sin,painted,වර්ණාලේප,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-3,FALSE,no trill,TRUE,TRUE
Sinhala (Sinhalese),sin,sin,sandy,වැලි සහිත,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,3.9,TRUE,no trill,FALSE,TRUE
Sinhala (Sinhalese),sin,sin,ceramic,පිඟන් මැටි,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-2.5,FALSE,no trill,FALSE,FALSE
Sinhala (Sinhalese),sin,sin,bald,තට්ට,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-4.1,FALSE,no trill,FALSE,FALSE
Sinhala (Sinhalese),sin,sin,flat,පැතලි,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-2.7,FALSE,no trill,FALSE,TRUE
Sinhala (Sinhalese),sin,sin,lubricated,ලිහිසි කර ඇත,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-6.2,FALSE,no trill,TRUE,TRUE
Sinhala (Sinhalese),sin,sin,dusty,දූවිලි සහිතයි,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-0.8,FALSE,no trill,FALSE,TRUE
Sinhala (Sinhalese),sin,sin,smooth,සුමටයි,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-6.9,FALSE,no trill,FALSE,FALSE
Sinhala (Sinhalese),sin,sin,woven,වියන ලද,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-0.2,FALSE,no trill,FALSE,TRUE
Sinhala (Sinhalese),sin,sin,feathered,පිහාටු සහිතය,no,Google,7,80.5,Indo-European,Indo-Iranian,Indic,S/SE Asia,-4.6,FALSE,no trill,FALSE,FALSE
Slovak,slk,slk,ribbed,rebrovaný,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.4,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,abrasive,brusivo,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,bony,kostnatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.5,TRUE,NA,FALSE,FALSE
Slovak,slk,slk,slippery,klzký,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,lumpy,hrudkovitý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.9,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,rough,hrubý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.2,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,textured,textúrou,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.8,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,rippled,čeril,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.1,TRUE,NA,TRUE,TRUE
Slovak,slk,slk,serrated,zúbkovaný,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4,TRUE,NA,FALSE,FALSE
Slovak,slk,slk,matted,rozstrapatené,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.3,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,woolly,vlnený,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0,TRUE,NA,FALSE,TRUE
Slovak,slk,slk,beaded,korálkové,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3,TRUE,NA,TRUE,TRUE
Slovak,slk,slk,icy,ľadový,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3,FALSE,NA,FALSE,FALSE
Slovak,slk,slk,gravelly,štěrkovitý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.1,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,ceramic,keramický,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.5,FALSE,NA,TRUE,FALSE
Slovak,slk,slk,gelatinous,želatínový,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,bald,plešatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,corroded,skorodované,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,creamy,smotanový,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8,FALSE,NA,FALSE,FALSE
Slovak,slk,slk,flat,plochý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.7,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,etched,leptané,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.8,TRUE,NA,FALSE,TRUE
Slovak,slk,slk,slimy,sliznatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,oily,olejnatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,perforated,perforovaný,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,scaly,šupinatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.9,TRUE,NA,FALSE,FALSE
Slovak,slk,slk,dusty,zaprášený,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8,FALSE,NA,TRUE,FALSE
Slovak,slk,slk,cracked,křaplavý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,NA,FALSE,TRUE
Slovak,slk,slk,scrunchy,gumičku,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.6,TRUE,NA,FALSE,FALSE
Slovak,slk,slk,fibrous,vláknový,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3,TRUE,NA,FALSE,TRUE
Slovak,slk,slk,smooth,hladký,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,sleek,uhladený,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.6,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,bristly,štetinatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.4,TRUE,NA,FALSE,FALSE
Slovak,slk,slk,grainy,zrnitý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,NA,TRUE,FALSE
Slovak,slk,slk,rocky,skalnatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.8,TRUE,NA,FALSE,TRUE
Slovak,slk,slk,hairy,chlpatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0,TRUE,NA,FALSE,TRUE
Slovak,slk,slk,furry,srstnatý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8,FALSE,NA,TRUE,FALSE
Slovak,slk,slk,woven,tkaný,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.2,FALSE,NA,FALSE,FALSE
Slovak,slk,slk,prickly,pichľavý,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.2,TRUE,NA,FALSE,FALSE
Slovak,slk,slk,feathered,osrstené,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.6,FALSE,NA,TRUE,FALSE
Slovak,slk,slk,glassy,sklený,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3,FALSE,NA,FALSE,TRUE
Slovak,slk,slk,greasy,mastný,yes,Google,49,20,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.1,FALSE,NA,FALSE,FALSE
Slovenian,slv,slv,coated,prevlečeni,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8,FALSE,no trill,TRUE,TRUE
Slovenian,slv,slv,abrasive,abraziv,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3,TRUE,no trill,TRUE,FALSE
Slovenian,slv,slv,slippery,spolzka,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,no trill,FALSE,TRUE
Slovenian,slv,slv,textured,teksturirano,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.8,TRUE,no trill,TRUE,FALSE
Slovenian,slv,slv,wooden,lesena,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.3,TRUE,no trill,FALSE,TRUE
Slovenian,slv,slv,shiny,svetleč,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2,FALSE,no trill,FALSE,TRUE
Slovenian,slv,slv,polished,polirana,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3,FALSE,no trill,TRUE,TRUE
Slovenian,slv,slv,painted,naslikal,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3,FALSE,no trill,FALSE,TRUE
Slovenian,slv,slv,fine,v redu,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2,FALSE,no trill,TRUE,FALSE
Slovenian,slv,slv,serrated,nazobčan,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4,TRUE,no trill,FALSE,FALSE
Slovenian,slv,slv,sandy,peščena,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,no trill,FALSE,FALSE
Slovenian,slv,slv,bald,plešast,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1,FALSE,no trill,FALSE,TRUE
Slovenian,slv,slv,corroded,korodiran,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,no trill,TRUE,FALSE
Slovenian,slv,slv,creamy,kremasto,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8,FALSE,no trill,TRUE,FALSE
Slovenian,slv,slv,etched,jedkano,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.8,TRUE,no trill,FALSE,FALSE
Slovenian,slv,slv,perforated,perforirano,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4,TRUE,no trill,TRUE,FALSE
Slovenian,slv,slv,dusty,prašno,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8,FALSE,no trill,TRUE,FALSE
Slovenian,slv,slv,cracked,razpokan,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,no trill,TRUE,FALSE
Slovenian,slv,slv,fibrous,vlaknat,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3,TRUE,no trill,FALSE,TRUE
Slovenian,slv,slv,smooth,gladko,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9,FALSE,no trill,FALSE,TRUE
Slovenian,slv,slv,sleek,mehek,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.6,FALSE,no trill,FALSE,FALSE
Slovenian,slv,slv,rocky,skalnata,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.8,TRUE,no trill,FALSE,TRUE
Slovenian,slv,slv,hairy,dlakavi,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0,TRUE,no trill,FALSE,TRUE
Slovenian,slv,slv,woven,tkani,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.2,FALSE,no trill,FALSE,FALSE
Slovenian,slv,slv,glassy,steklasti,yes,Google,46,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3,FALSE,no trill,FALSE,TRUE
Albanian,als,als,velvety,prej kadifeje,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-5.3,FALSE,trill,TRUE,FALSE
Albanian,als,als,abrasive,gërryes,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,6.3,TRUE,trill,TRUE,FALSE
Albanian,als,als,bony,kockëmadh,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,2.5,TRUE,trill,FALSE,FALSE
Albanian,als,als,slippery,i rrëshqitshëm,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-6.2,FALSE,trill,TRUE,FALSE
Albanian,als,als,shiny,me shkëlqim,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-4.2,FALSE,trill,FALSE,TRUE
Albanian,als,als,polished,i lëmuar,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-5.3,FALSE,trill,TRUE,TRUE
Albanian,als,als,painted,i pikturuar,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-3,FALSE,trill,TRUE,FALSE
Albanian,als,als,fine,gjobë,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-5.2,FALSE,trill,FALSE,FALSE
Albanian,als,als,serrated,i dhëmbëzuar,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,4,TRUE,trill,TRUE,FALSE
Albanian,als,als,bumpy,me gunga,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,3.3,TRUE,trill,FALSE,FALSE
Albanian,als,als,icy,i akullt,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-4.3,FALSE,trill,FALSE,TRUE
Albanian,als,als,ceramic,qeramike,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-2.5,FALSE,trill,TRUE,FALSE
Albanian,als,als,gelatinous,xhelatinoz,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-4.2,FALSE,trill,FALSE,TRUE
Albanian,als,als,bald,tullac,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-4.1,FALSE,trill,FALSE,TRUE
Albanian,als,als,flat,i sheshtë,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-2.7,FALSE,trill,FALSE,FALSE
Albanian,als,als,slimy,baltak,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-5.2,FALSE,trill,FALSE,TRUE
Albanian,als,als,lubricated,lubrifikuar,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-6.2,FALSE,trill,TRUE,TRUE
Albanian,als,als,crumbly,i thërrmueshëm,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,3.2,TRUE,trill,TRUE,FALSE
Albanian,als,als,perforated,i shpuar,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,0.4,TRUE,trill,TRUE,FALSE
Albanian,als,als,cracked,i plasaritur,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,TRUE
Albanian,als,als,fibrous,fijor,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,2.3,TRUE,trill,TRUE,FALSE
Albanian,als,als,smooth,butë,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-6.9,FALSE,trill,FALSE,FALSE
Albanian,als,als,rocky,shkëmbor,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,4.8,TRUE,trill,TRUE,FALSE
Albanian,als,als,furry,i mbuluar me qime,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-2.8,FALSE,trill,TRUE,TRUE
Albanian,als,als,woven,endura,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-0.2,FALSE,trill,TRUE,FALSE
Albanian,als,als,greasy,me yndyrë,yes,Google,41,20,Indo-European,Albanian,Europe,W and SW Eurasia,-5.1,FALSE,trill,TRUE,FALSE
Sundanese,sun,sun,slippery,leueur,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.2,FALSE,no trill,TRUE,TRUE
Sundanese,sun,sun,rough,kasar,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,6.2,TRUE,no trill,TRUE,FALSE
Sundanese,sun,sun,wooden,ti kayu,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,1.3,TRUE,no trill,FALSE,FALSE
Sundanese,sun,sun,polished,digosok,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.3,FALSE,no trill,FALSE,FALSE
Sundanese,sun,sun,painted,dicét,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-3,FALSE,no trill,FALSE,FALSE
Sundanese,sun,sun,fine,dengda,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.2,FALSE,no trill,FALSE,FALSE
Sundanese,sun,sun,sandy,loba keusikna,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,3.9,TRUE,no trill,FALSE,TRUE
Sundanese,sun,sun,ceramic,ti leumah,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.5,FALSE,no trill,FALSE,TRUE
Sundanese,sun,sun,bald,butak,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-4.1,FALSE,no trill,FALSE,FALSE
Sundanese,sun,sun,flat,datar,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-2.7,FALSE,no trill,TRUE,FALSE
Sundanese,sun,sun,oily,aya lisahna,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-6.2,FALSE,no trill,FALSE,TRUE
Sundanese,sun,sun,dusty,loba lewuna,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-0.8,FALSE,no trill,FALSE,TRUE
Sundanese,sun,sun,rocky,taringgul,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,4.8,TRUE,no trill,TRUE,TRUE
Sundanese,sun,sun,hairy,buluan,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,0,TRUE,no trill,FALSE,TRUE
Sundanese,sun,sun,woven,ranginang,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-0.2,FALSE,no trill,TRUE,FALSE
Sundanese,sun,sun,blunt,kodol,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,0.5,TRUE,no trill,FALSE,TRUE
Sundanese,sun,sun,greasy,ngandung lisah,no,Google,-7,107,Austronesian,Malayo-Polynesian,Southeast Asia,S/SE Asia,-5.1,FALSE,no trill,FALSE,TRUE
